time;lat;lng;alt_rel;alt_abs;voltage_bat;current_bat;level_bat;pitch;yaw;roll;vx;vy;vz;fixtype;satellitesvisible;eph;epv;heading;groundspeed;airspeed;mode;system-status;armed;is-armable;ekf-ok
74.7;6.53585406;-75.82912852;39.4;12;15.631;;95;-0.5;-4.3;-0.5;0;0;0;3;11;191;65535;330;15.31999966;0;P-GPS;CRITICAL;true;false;false
74.8;6.53585411;-75.82912851;39.4;12;15.631;;95;-0.6;-6.3;-0.3;0;0;0;3;11;191;65535;330;15.39999966;0;P-GPS;CRITICAL;true;false;false
74.9;6.53585405;-75.8291286;39.4;12;15.637;;95;-0.6;-8.6;0;0;0;0;3;11;191;65535;330;15.47999965;0;P-GPS;CRITICAL;true;false;false
75;6.53585403;-75.82912869;39.4;12;15.637;;95;-0.6;-11.2;0;0;0;0;3;11;191;65535;330;15.55999965;0;P-GPS;CRITICAL;true;false;false
75.1;6.53585408;-75.82912885;39.4;12;15.637;;95;-0.9;-12.9;0.3;0;0;0;3;11;191;65535;330;15.63999965;0;P-GPS;CRITICAL;true;false;false
75.2;6.53585413;-75.82912881;39.4;12;15.637;;95;-1.1;-13.5;0.3;0;0;0;3;11;191;65535;330;15.71999965;0;P-GPS;CRITICAL;true;false;false
75.3;6.5358541;-75.82912898;39.4;12;15.637;;95;-1.1;-13.6;0.3;0;0;0;3;11;191;65535;330;15.79999965;0;P-GPS;CRITICAL;true;false;false
75.4;6.53585417;-75.82912893;39.4;12;15.637;;95;-1;-13.5;0.3;0.1;0;0;3;11;191;65535;330;15.87999965;0.1;P-GPS;CRITICAL;true;false;false
75.5;6.53585423;-75.82912908;39.4;12;15.637;;95;-0.9;-13.3;0.3;0.1;0;0;3;11;191;65535;330;15.95999964;0.1;P-GPS;CRITICAL;true;false;false
75.7;6.53585436;-75.82912919;39.4;12;15.637;;95;-0.4;-13.2;0;0.1;0;0;3;12;191;65535;330;16.03999964;0.1;P-GPS;CRITICAL;true;false;false
75.8;6.53585445;-75.82912917;39.4;12;15.637;;95;-0.1;-13.3;0;0.1;0;0;3;12;191;65535;330;16.11999964;0.1;P-GPS;CRITICAL;true;false;false
75.9;6.53585455;-75.82912923;39.4;12;15.641;;95;0;-13.2;-0.2;0.1;0;0;3;11;191;65535;330;16.19999964;0.1;P-GPS;CRITICAL;true;false;false
76;6.53585467;-75.82912922;39.4;12;15.641;;95;0.2;-13.2;-0.4;0.1;0;0;3;11;191;65535;330;16.27999964;0.1;P-GPS;CRITICAL;true;false;false
76.1;6.53585476;-75.82912928;39.4;12;15.641;;95;0.5;-13.2;-0.4;0.1;0;0;3;11;191;65535;330;16.35999963;0.1;P-GPS;CRITICAL;true;false;false
76.2;6.53585483;-75.82912936;39.4;12;15.641;;95;0.6;-13.2;-0.4;0.1;0;0;3;11;191;65535;330;16.43999963;0.1;P-GPS;CRITICAL;true;false;false
76.3;6.53585491;-75.82912933;39.4;12;15.641;;95;0.7;-13.2;-0.6;0.1;0;0;3;11;191;65535;330;16.51999963;0.1;P-GPS;CRITICAL;true;false;false
76.4;6.535855;-75.82912933;39.4;12;15.641;;95;0.9;-13.3;-0.5;0;0;0;3;11;191;65535;330;16.59999963;0;P-GPS;CRITICAL;true;false;false
76.5;6.53585496;-75.82912946;39.4;12;15.641;;95;1;-13.4;-0.7;0;0;0;3;11;191;65535;330;16.67999963;0;P-GPS;CRITICAL;true;false;false
76.6;6.53585503;-75.82912947;39.4;12;15.641;;95;1;-13.5;-0.7;0;0;0;3;11;191;65535;330;16.75999963;0;P-GPS;CRITICAL;true;false;false
76.7;6.5358551;-75.82912944;39.4;12;15.641;;95;0.8;-13.6;-0.9;0;0;0;3;11;191;65535;330;16.83999962;0;P-GPS;CRITICAL;true;false;false
76.8;6.53585515;-75.82912952;39.4;12;15.641;;95;0.8;-13.7;-0.7;0;0;0;3;11;191;65535;330;16.91999962;0;P-GPS;CRITICAL;true;false;false
76.9;6.53585524;-75.8291296;39.4;12;15.603;;95;0.9;-13.6;-0.7;0;0;0;3;11;191;65535;330;16.99999962;0;P-GPS;CRITICAL;true;false;false
77;6.53585521;-75.8291296;39.4;12;15.603;;95;0.9;-13.6;-0.6;0;0;0;3;11;191;65535;330;17.07999962;0;P-GPS;CRITICAL;true;false;false
77.1;6.53585532;-75.82912975;39.4;12;15.603;;95;0.9;-13.5;-0.4;0;0;0;3;12;191;65535;330;17.15999962;0;P-GPS;CRITICAL;true;false;false
77.3;6.53585537;-75.82912984;39.4;12;15.603;;95;0.9;-13.5;-0.4;0;0;0;3;12;191;65535;330;17.23999961;0;P-GPS;CRITICAL;true;false;false
77.5;6.53585535;-75.82912998;39.4;12;15.603;;95;0.7;-13.5;-0.4;0;0;0;3;12;191;65535;330;17.31999961;0;P-GPS;CRITICAL;true;false;false
77.6;6.53585533;-75.82912998;39.4;12;15.603;;95;0.6;-13.5;-0.2;0;0;0;3;12;191;65535;330;17.39999961;0;P-GPS;CRITICAL;true;false;false
77.7;6.53585532;-75.82913007;39.4;12;15.603;;95;0.6;-13.5;-0.2;0;0;0;3;12;191;65535;330;17.47999961;0;P-GPS;CRITICAL;true;false;false
77.8;6.53585532;-75.8291301;39.4;12;15.603;;95;0.7;-13.5;-0.1;0;0;0;3;12;191;65535;330;17.55999961;0;P-GPS;CRITICAL;true;false;false
77.9;6.53585542;-75.82913019;39;11.9;15.603;;95;0.8;-13.5;0.1;0;0;0;3;12;191;65535;330;17.63999961;0;P-GPS;CRITICAL;true;false;false
78;6.53585542;-75.82913017;39;11.9;15.603;;95;0.9;-13.5;0;0;0;0;3;12;191;65535;330;17.7199996;0;P-GPS;CRITICAL;true;false;false
78.1;6.53585543;-75.82913041;39;11.9;15.614;;95;0.9;-13.6;0;0;0;0;3;12;191;65535;330;17.7999996;0;P-GPS;CRITICAL;true;false;false
78.2;6.53585542;-75.82913039;39;11.9;15.614;;95;1;-13.6;0;0;0;0;3;12;191;65535;330;17.8799996;0;P-GPS;CRITICAL;true;false;false
78.3;6.53585541;-75.82913047;39;11.9;15.614;;95;0.9;-13.7;0;0;0;0;3;12;191;65535;330;17.9599996;0;P-GPS;CRITICAL;true;false;false
78.5;6.53585538;-75.82913057;39;11.9;15.614;;95;0.8;-13.7;0;0;0;0;3;12;191;65535;330;18.0399996;0;P-GPS;CRITICAL;true;false;false
78.6;6.53585537;-75.82913055;39;11.9;15.614;;95;0.8;-13.7;-0.1;0;0;0;3;12;191;65535;330;18.11999959;0;P-GPS;CRITICAL;true;false;false
78.7;6.53585537;-75.82913066;39;11.9;15.614;;95;0.7;-13.7;-0.2;0;0;0;3;12;191;65535;330;18.19999959;0;P-GPS;CRITICAL;true;false;false
78.8;6.53585536;-75.82913065;39;11.9;15.614;;95;0.6;-13.6;-0.3;0;0;0;3;12;191;65535;330;18.27999959;0;P-GPS;CRITICAL;true;false;false
78.9;6.53585546;-75.82913064;39;11.9;15.614;;95;0.5;-13.6;-0.4;0;0;0;3;12;191;65535;330;18.35999959;0;P-GPS;CRITICAL;true;false;false
79;6.53585549;-75.82913064;39;11.9;15.614;;95;0.5;-13.5;-0.5;0;0;0;3;12;191;65535;330;18.43999959;0;P-GPS;CRITICAL;true;false;false
79.2;6.53585546;-75.82913075;39.7;12.1;15.626;;95;0.8;-13.6;0.1;0;0;-0.5;3;12;191;65535;330;18.51999959;0;P-GPS;CRITICAL;true;false;false
79.3;6.53585547;-75.82913097;39.7;12.1;15.626;;95;0.7;-13.6;0.2;0;0;-0.4;3;12;191;65535;330;18.59999958;0;P-GPS;CRITICAL;true;false;false
79.4;6.53585545;-75.82913094;39.7;12.1;15.626;;95;0.9;-13.6;0.3;0;0;-0.4;3;12;191;65535;330;18.67999958;0;P-GPS;CRITICAL;true;false;false
79.5;6.53585544;-75.8291309;40;12.2;15.626;;95;1;-13.5;0.4;0;0;-0.6;3;12;191;65535;330;18.75999958;0;P-GPS;CRITICAL;true;false;false
79.6;6.53585549;-75.82913087;40.4;12.3;15.626;;95;1;-13.4;0.2;0;0;-0.5;3;12;191;65535;330;18.83999958;0;P-GPS;CRITICAL;true;false;false
79.7;6.53585558;-75.82913082;40.4;12.3;15.626;;95;1;-13.2;0.3;0;0;-0.7;3;12;191;65535;330;18.91999958;0;P-GPS;CRITICAL;true;false;false
79.9;6.53585571;-75.82913057;41;12.5;15.626;;95;0.8;-12.9;0.1;0;0;-0.6;3;12;191;65535;330;18.99999958;0;P-GPS;CRITICAL;true;false;false
80;6.5358557;-75.82913054;41.3;12.6;15.626;;95;0.7;-12.8;-0.1;0;0;-0.7;3;12;191;65535;330;19.07999957;0;P-GPS;CRITICAL;true;false;false
80.1;6.53585569;-75.82913042;41.3;12.6;15.626;;95;0.5;-12.7;-0.4;0;0;-0.7;3;12;191;65535;330;19.15999957;0;P-GPS;CRITICAL;true;false;false
80.2;6.53585575;-75.82913037;41.7;12.7;15.617;;95;0.5;-12.6;-0.7;0;0;-0.7;3;12;191;65535;330;19.23999957;0;P-GPS;CRITICAL;true;false;false
80.3;6.53585574;-75.82913027;42;12.8;15.617;;95;0.7;-12.5;-0.7;0;0;-0.8;3;11;191;65535;330;19.31999957;0;P-GPS;CRITICAL;true;false;false
80.4;6.53585573;-75.82913028;42;12.8;15.617;;95;0.7;-12.3;-0.6;0;0;-0.7;3;11;191;65535;330;19.39999957;0;P-GPS;CRITICAL;true;false;false
80.5;6.53585574;-75.82913009;42.3;12.9;15.617;;95;0.7;-12.1;-0.7;0;0;-0.9;3;11;191;65535;330;19.47999956;0;P-GPS;CRITICAL;true;false;false
80.6;6.53585572;-75.8291301;42.7;13;15.617;;95;0.6;-11.9;-0.8;0;0;-0.8;3;11;191;65535;330;19.55999956;0;P-GPS;CRITICAL;true;false;false
80.7;6.53585582;-75.82912991;43;13.1;15.617;;95;0.6;-11.8;-1.1;0;0;-0.9;3;12;191;65535;330;19.63999956;0;P-GPS;CRITICAL;true;false;false
80.8;6.53585582;-75.82912989;43.3;13.2;15.617;;95;0.6;-11.8;-1.2;0;0;-0.9;3;12;191;65535;330;19.71999956;0;P-GPS;CRITICAL;true;false;false
80.9;6.53585592;-75.82912979;43.6;13.3;15.617;;95;0.6;-11.8;-1.1;0;0;-1;3;11;191;65535;330;19.79999956;0;P-GPS;CRITICAL;true;false;false
81;6.53585592;-75.8291298;44;13.4;15.617;;95;0.7;-11.9;-1.2;0;0;-1.2;3;11;191;65535;330;19.87999956;0;P-GPS;CRITICAL;true;false;false
81.1;6.53585589;-75.82912957;44.3;13.5;15.617;;95;0.7;-12;-1.1;0;0;-1.1;3;11;191;65535;330;19.95999955;0;P-GPS;CRITICAL;true;false;false
81.2;6.53585597;-75.82912955;44.6;13.6;15.522;;95;0.6;-12.1;-0.9;0;0;-1.1;3;11;191;65535;330;20.03999955;0;P-GPS;CRITICAL;true;false;false
81.3;6.53585593;-75.82912964;44.9;13.7;15.522;;95;0.6;-12.3;-1;0;0;-1.1;3;12;191;65535;330;20.11999955;0;P-GPS;CRITICAL;true;false;false
81.4;6.53585591;-75.82912967;45.3;13.8;15.522;;95;0.5;-12.4;-1;0;0;-1;3;12;191;65535;330;20.19999955;0;P-GPS;CRITICAL;true;false;false
81.5;6.535856;-75.82912943;45.6;13.9;15.522;;95;0.5;-12.6;-0.9;0;0;-1;3;12;191;65535;330;20.27999955;0;P-GPS;CRITICAL;true;false;false
81.6;6.53585599;-75.82912946;45.9;14;15.522;;95;0.7;-12.6;-0.7;0;0;-1;3;12;191;65535;330;20.35999954;0;P-GPS;CRITICAL;true;false;false
81.7;6.53585608;-75.82912928;46.3;14.1;15.522;;95;0.8;-12.8;-0.8;0;0;-1.1;3;11;191;65535;330;20.43999954;0;P-GPS;CRITICAL;true;false;false
81.8;6.53585614;-75.82912926;46.9;14.3;15.522;;95;0.9;-13;-0.9;0;0;-1.2;3;11;191;65535;330;20.51999954;0;P-GPS;CRITICAL;true;false;false
82;6.53585619;-75.82912932;47.9;14.6;15.522;;95;1.1;-13.3;-1.2;0;0;-1.4;3;11;191;65535;330;20.59999954;0;P-GPS;CRITICAL;true;false;false
82.1;6.53585621;-75.82912929;48.2;14.7;15.522;;95;1;-13.4;-1.1;0;0;-1.3;3;11;191;65535;330;20.67999954;0;P-GPS;CRITICAL;true;false;false
82.2;6.53585618;-75.82912932;48.9;14.9;15.522;;95;0.9;-13.5;-1;0;0;-1.4;3;11;191;65535;330;20.75999954;0;P-GPS;CRITICAL;true;false;false
82.4;6.53585615;-75.82912952;49.9;15.2;15.493;;95;0.7;-13.5;-0.6;0;0;-1.4;3;10;191;65535;330;20.83999953;0;P-GPS;CRITICAL;true;false;false
82.5;6.53585624;-75.82912963;50.2;15.3;15.493;;95;0.6;-13.4;-0.4;0;0;-1.3;3;10;191;65535;330;20.91999953;0;P-GPS;CRITICAL;true;false;false
82.7;6.53585628;-75.82912966;50.9;15.5;15.493;;95;0.9;-13.1;-0.2;0;0;-1;3;11;191;65535;330;20.99999953;0;P-GPS;CRITICAL;true;false;false
82.8;6.53585627;-75.82912965;51.2;15.6;15.493;;95;0.9;-13;-0.2;0;0;-0.9;3;11;191;65535;330;21.07999953;0;P-GPS;CRITICAL;true;false;false
82.9;6.53585626;-75.82912984;51.5;15.7;15.493;;95;0.9;-12.9;-0.2;0;0;-0.7;3;11;191;65535;330;21.15999953;0;P-GPS;CRITICAL;true;false;false
83;6.53585628;-75.82912981;51.5;15.7;15.493;;95;0.9;-12.9;-0.2;0;0;-0.5;3;11;191;65535;330;21.23999953;0;P-GPS;CRITICAL;true;false;false
83.1;6.53585637;-75.82912999;51.8;15.8;15.493;;95;0.9;-12.9;-0.2;0;0;-0.4;3;11;191;65535;330;21.31999952;0;P-GPS;CRITICAL;true;false;false
83.2;6.53585637;-75.82912998;51.8;15.8;15.493;;95;1;-12.8;-0.1;0;0;-0.3;3;11;191;65535;330;21.39999952;0;P-GPS;CRITICAL;true;false;false
83.3;6.5358565;-75.82913013;51.8;15.8;15.493;;95;1.2;-12.8;0.1;0;0;-0.1;3;11;191;65535;330;21.47999952;0;P-GPS;CRITICAL;true;false;false
83.4;6.53585648;-75.82913011;51.8;15.8;15.493;;95;1.4;-12.8;0.3;0;0;-0.1;3;11;191;65535;330;21.55999952;0;P-GPS;CRITICAL;true;false;false
83.5;6.53585647;-75.82913018;51.8;15.8;15.534;;95;1.5;-12.7;0.2;0;0;-0.1;3;12;191;65535;330;21.63999952;0;P-GPS;CRITICAL;true;false;false
83.6;6.53585647;-75.82913015;51.8;15.8;15.534;;95;1.5;-12.6;0.2;0;0;-0.1;3;12;191;65535;330;21.71999951;0;P-GPS;CRITICAL;true;false;false
83.7;6.53585645;-75.82913021;52.2;15.9;15.534;;95;1.5;-12.6;0.3;0;0;-0.4;3;12;191;65535;330;21.79999951;0;P-GPS;CRITICAL;true;false;false
83.8;6.53585642;-75.82913016;52.5;16;15.534;;95;1.4;-12.6;0.4;0;0;-0.8;3;12;191;65535;330;21.87999951;0;P-GPS;CRITICAL;true;false;false
83.9;6.53585649;-75.8291301;52.8;16.1;15.534;;95;1.3;-12.6;0.4;0;0;-1.1;3;12;191;65535;330;21.95999951;0;P-GPS;CRITICAL;true;false;false
84;6.53585645;-75.82913008;53.1;16.2;15.534;;95;1.2;-12.6;0.2;0;0;-1.2;3;12;191;65535;330;22.03999951;0;P-GPS;CRITICAL;true;false;false
84.1;6.53585642;-75.82913013;53.5;16.3;15.534;;95;1.2;-12.8;0;0;0;-1.3;3;12;191;65535;330;22.11999951;0;P-GPS;CRITICAL;true;false;false
84.2;6.5358564;-75.8291301;53.8;16.4;15.534;;95;1.1;-13;-0.1;0;0;-1.3;3;12;191;65535;330;22.1999995;0;P-GPS;CRITICAL;true;false;false
84.4;6.53585643;-75.82913004;54.8;16.7;15.534;;95;0.7;-13.4;-0.4;0;0;-1.2;3;10;191;65535;330;22.2799995;0;P-GPS;CRITICAL;true;false;false
84.5;6.53585643;-75.82912993;55.1;16.8;15.534;;95;0.6;-13.5;-0.7;0;0;-0.9;3;12;191;65535;330;22.3599995;0;P-GPS;CRITICAL;true;false;false
84.6;6.53585653;-75.82912998;55.1;16.8;15.714;;95;0.7;-13.5;-1;0;0;-0.5;3;12;191;65535;330;22.4399995;0;P-GPS;CRITICAL;true;false;false
84.7;6.53585652;-75.82912998;55.4;16.9;15.714;;95;1.1;-13.6;-1.1;0;0;-0.4;3;12;191;65535;330;22.5199995;0;P-GPS;CRITICAL;true;false;false
84.8;6.53585652;-75.82912999;55.4;16.9;15.714;;95;1.3;-13.6;-1.1;0;0;-0.3;3;12;191;65535;330;22.59999949;0;P-GPS;CRITICAL;true;false;false
84.9;6.53585657;-75.82912982;55.4;16.9;15.714;;95;1.3;-13.5;-0.9;0;0;-0.2;3;12;191;65535;330;22.67999949;0;P-GPS;CRITICAL;true;false;false
85;6.53585655;-75.82912984;55.8;17;15.714;;95;1.3;-13.4;-0.8;0;0;-0.1;3;12;191;65535;330;22.75999949;0;P-GPS;CRITICAL;true;false;false
85.1;6.53585653;-75.82912976;55.8;17;15.714;;95;1.2;-13.3;-0.8;0;0;-0.1;3;12;191;65535;330;22.83999949;0;P-GPS;CRITICAL;true;false;false
85.2;6.53585645;-75.8291297;55.8;17;15.714;;95;1;-13.2;-0.8;0;0;-0.1;3;12;191;65535;330;22.91999949;0;P-GPS;CRITICAL;true;false;false
85.3;6.53585633;-75.82912971;55.8;17;15.714;;95;0.8;-13;-0.6;0;0;0;3;12;191;65535;330;22.99999949;0;P-GPS;CRITICAL;true;false;false
85.4;6.53585632;-75.82912972;55.8;17;15.714;;95;0.7;-12.8;-0.6;0;0;0;3;12;191;65535;330;23.07999948;0;P-GPS;CRITICAL;true;false;false
85.5;6.53585621;-75.82912963;55.8;17;15.714;;95;0.6;-12.7;-0.4;0;0;0;3;12;191;65535;330;23.15999948;0;P-GPS;CRITICAL;true;false;false
85.6;6.53585621;-75.82912963;55.8;17;15.48;;95;0.6;-12.6;-0.3;0;0;-0.1;3;12;191;65535;330;23.23999948;0;P-GPS;CRITICAL;true;false;false
85.7;6.53585622;-75.82912963;56.1;17.1;15.48;;95;0.9;-12.4;0;0;0;-0.3;3;12;191;65535;330;23.31999948;0;P-GPS;CRITICAL;true;false;false
85.8;6.53585624;-75.82912962;56.1;17.1;15.48;;95;1;-12.4;0;0;0;-0.6;3;12;191;65535;330;23.39999948;0;P-GPS;CRITICAL;true;false;false
85.9;6.53585614;-75.82912961;56.4;17.2;15.48;;95;1.1;-12.4;-0.2;0;0;-0.7;3;12;191;65535;330;23.47999948;0;P-GPS;CRITICAL;true;false;false
86;6.53585614;-75.82912959;56.8;17.3;15.48;;95;1;-12.5;-0.4;0;0;-0.9;3;12;191;65535;330;23.55999947;0;P-GPS;CRITICAL;true;false;false
86.2;6.53585604;-75.82912962;57.4;17.5;15.48;;95;0.7;-12.8;-0.7;0;0;-0.8;3;12;191;65535;330;23.63999947;0;P-GPS;CRITICAL;true;false;false
86.3;6.53585594;-75.82912963;57.7;17.6;15.48;;95;0.6;-13;-0.4;0;0;-0.9;3;12;191;65535;330;23.71999947;0;P-GPS;CRITICAL;true;false;false
86.4;6.53585594;-75.82912971;57.7;17.6;15.48;;95;0.5;-13.2;-0.1;0;0;-0.9;3;12;191;65535;330;23.79999947;0;P-GPS;CRITICAL;true;false;false
86.5;6.53585584;-75.82912971;58.4;17.8;15.48;;95;0.7;-13.3;-0.1;0;0;-0.9;3;12;191;65535;330;23.87999947;0;P-GPS;CRITICAL;true;false;false
86.6;6.53585585;-75.8291297;58.7;17.9;15.48;;95;0.7;-13.4;0;0;0;-1;3;12;191;65535;330;23.95999946;0;P-GPS;CRITICAL;true;false;false
86.7;6.5358559;-75.82912981;59.1;18;15.48;;95;0.9;-13.5;0.1;0;0;-0.9;3;12;191;65535;330;24.03999946;0;P-GPS;CRITICAL;true;false;false
86.8;6.53585591;-75.82912978;59.4;18.1;15.48;;95;0.9;-13.6;0;0;0;-0.9;3;12;191;65535;330;24.11999946;0;P-GPS;CRITICAL;true;false;false
87;6.53585582;-75.82912973;60;18.3;15.48;;95;1.3;-13.6;0;0;0;-0.9;3;12;191;65535;330;24.19999946;0;P-GPS;CRITICAL;true;false;false
87.2;6.53585594;-75.82912971;60.7;18.5;15.48;;95;1.2;-13.5;0;0;0;-0.9;3;12;191;65535;330;24.27999946;0;P-GPS;CRITICAL;true;false;false
87.3;6.53585593;-75.82912958;61;18.6;15.48;;95;1.3;-13.5;-0.2;0;0;-1;3;12;191;65535;330;24.35999946;0;P-GPS;CRITICAL;true;false;false
87.4;6.53585592;-75.82912955;61.4;18.7;15.48;;95;1.2;-13.5;-0.4;0;0;-1;3;12;191;65535;330;24.43999945;0;P-GPS;CRITICAL;true;false;false
87.5;6.535856;-75.82912943;61.7;18.8;15.48;;95;1.1;-13.5;-0.5;0;0;-1;3;12;191;65535;330;24.51999945;0;P-GPS;CRITICAL;true;false;false
87.6;6.53585598;-75.82912941;62;18.9;15.48;;95;0.9;-13.5;-0.8;0;0;-1;3;12;191;65535;330;24.59999945;0;P-GPS;CRITICAL;true;false;false
87.7;6.53585593;-75.82912922;62.3;19;15.48;;95;1;-13.5;-0.9;0;0;-1;3;12;191;65535;330;24.67999945;0;P-GPS;CRITICAL;true;false;false
87.8;6.53585592;-75.82912922;62.7;19.1;15.48;;95;0.9;-13.4;-1.1;0;0;-0.9;3;12;191;65535;330;24.75999945;0;P-GPS;CRITICAL;true;false;false
87.9;6.53585601;-75.82912903;62.7;19.1;15.68;;94;0.6;-13.4;-1.3;0;0;-0.5;3;12;191;65535;330;24.83999944;0;P-GPS;CRITICAL;true;false;false
88;6.53585599;-75.82912905;63;19.2;15.68;;94;0.6;-13.5;-1.6;0;0;-0.4;3;12;191;65535;330;24.91999944;0;P-GPS;CRITICAL;true;false;false
88.1;6.53585599;-75.82912888;63;19.2;15.68;;94;0.7;-13.5;-1.6;0;0;-0.3;3;12;191;65535;330;24.99999944;0;P-GPS;CRITICAL;true;false;false
88.2;6.53585599;-75.82912892;63.3;19.3;15.68;;94;0.9;-13.6;-1.6;0;0;-0.2;3;12;191;65535;330;25.07999944;0;P-GPS;CRITICAL;true;false;false
88.3;6.53585602;-75.82912872;63.3;19.3;15.68;;94;0.9;-13.6;-1.6;0;0;-0.1;3;12;191;65535;330;25.15999944;0;P-GPS;CRITICAL;true;false;false
88.4;6.53585601;-75.82912876;63.3;19.3;15.68;;94;1.1;-13.5;-1.4;0;0;-0.1;3;12;191;65535;330;25.23999944;0;P-GPS;CRITICAL;true;false;false
88.5;6.535856;-75.82912879;63.3;19.3;15.68;;94;1;-13.5;-1.4;0;0;0;3;12;191;65535;330;25.31999943;0;P-GPS;CRITICAL;true;false;false
88.6;6.53585596;-75.82912873;63.3;19.3;15.68;;94;0.9;-13.6;-1.4;0;0;0;3;12;191;65535;330;25.39999943;0;P-GPS;CRITICAL;true;false;false
88.7;6.53585594;-75.82912876;63.3;19.3;15.68;;94;0.9;-13.6;-1.3;0;0;0;3;12;191;65535;330;25.47999943;0;P-GPS;CRITICAL;true;false;false
88.8;6.53585593;-75.82912878;63.3;19.3;15.68;;94;0.8;-13.6;-1.1;0;0;0;3;12;191;65535;330;25.55999943;0;P-GPS;CRITICAL;true;false;false
89;6.53585589;-75.82912893;63.3;19.3;15.564;;94;0.7;-13.5;-0.7;0;0;-0.3;3;12;191;65535;330;25.63999943;0;P-GPS;CRITICAL;true;false;false
89.1;6.53585578;-75.82912903;63.3;19.3;15.564;;94;0.7;-13.4;-0.7;0;0;-0.5;3;12;191;65535;330;25.71999943;0;P-GPS;CRITICAL;true;false;false
89.2;6.53585582;-75.82912907;63.6;19.4;15.564;;94;0.6;-13.5;-0.6;0;0;-0.6;3;12;191;65535;330;25.79999942;0;P-GPS;CRITICAL;true;false;false
89.3;6.53585582;-75.82912917;63.6;19.4;15.564;;94;0.6;-13.5;-0.7;0;0;-0.8;3;12;191;65535;330;25.87999942;0;P-GPS;CRITICAL;true;false;false
89.4;6.53585582;-75.82912917;64;19.5;15.564;;94;0.7;-13.6;-0.5;0;0;-0.9;3;12;191;65535;330;25.95999942;0;P-GPS;CRITICAL;true;false;false
89.5;6.53585577;-75.82912932;64.6;19.7;15.564;;94;0.7;-13.7;-0.5;0;0;-1;3;12;191;65535;330;26.03999942;0;P-GPS;CRITICAL;true;false;false
89.6;6.53585576;-75.82912932;65;19.8;15.564;;94;0.7;-13.8;-0.5;0;0;-1;3;12;191;65535;330;26.11999942;0;P-GPS;CRITICAL;true;false;false
89.7;6.53585576;-75.82912932;65.3;19.9;15.564;;94;0.7;-13.8;-0.4;0;0;-1.1;3;12;191;65535;330;26.19999941;0;P-GPS;CRITICAL;true;false;false
89.8;6.53585579;-75.82912937;65.6;20;15.564;;94;0.7;-13.9;-0.4;0;0;-1.1;3;12;191;65535;330;26.27999941;0;P-GPS;CRITICAL;true;false;false
89.9;6.53585578;-75.82912947;66.3;20.2;15.564;;94;0.6;-14;-0.2;0;0;-1.2;3;12;191;65535;330;26.35999941;0;P-GPS;CRITICAL;true;false;false
90;6.53585578;-75.82912946;66.6;20.3;15.672;;94;0.7;-14;-0.3;0;0;-1.2;3;12;191;65535;330;26.43999941;0;P-GPS;CRITICAL;true;false;false
90.1;6.53585589;-75.82912955;66.9;20.4;15.672;;94;0.7;-14.1;-0.3;0;0;-1.1;3;12;191;65535;330;26.51999941;0;P-GPS;CRITICAL;true;false;false
90.2;6.53585591;-75.82912956;67.3;20.5;15.672;;94;0.8;-14.1;-0.3;0;0;-1.1;3;12;191;65535;330;26.59999941;0;P-GPS;CRITICAL;true;false;false
90.3;6.5358558;-75.82912964;67.9;20.7;15.672;;94;1;-14.1;-0.2;0;0;-1.2;3;12;191;65535;330;26.6799994;0;P-GPS;CRITICAL;true;false;false
90.4;6.53585579;-75.82912963;68.2;20.8;15.672;;94;1;-14;-0.3;0;0;-1.2;3;12;191;65535;330;26.7599994;0;P-GPS;CRITICAL;true;false;false
90.5;6.53585583;-75.82912961;68.6;20.9;15.672;;94;0.9;-13.9;-0.4;0;0;-1.2;3;12;191;65535;330;26.8399994;0;P-GPS;CRITICAL;true;false;false
90.6;6.53585582;-75.8291296;69.2;21.1;15.672;;94;0.7;-13.8;-0.4;0;0;-1.2;3;12;191;65535;330;26.9199994;0;P-GPS;CRITICAL;true;false;false
90.7;6.53585581;-75.82912959;69.6;21.2;15.672;;94;0.7;-13.7;-0.4;0;0;-1.2;3;12;191;65535;330;26.9999994;0;P-GPS;CRITICAL;true;false;false
90.8;6.53585581;-75.82912956;69.9;21.3;15.672;;94;0.7;-13.7;-0.3;0;0;-1.2;3;12;191;65535;330;27.07999939;0;P-GPS;CRITICAL;true;false;false
90.9;6.53585581;-75.82912966;70.2;21.4;15.672;;94;0.8;-13.5;-0.4;0;0;-1.2;3;12;191;65535;330;27.15999939;0;P-GPS;CRITICAL;true;false;false
91;6.53585581;-75.82912966;70.9;21.6;15.52;;94;0.7;-13.3;-0.6;0;0;-1.2;3;12;191;65535;330;27.23999939;0;P-GPS;CRITICAL;true;false;false
91.1;6.53585585;-75.82912962;71.2;21.7;15.52;;94;0.5;-13.1;-0.8;0;0;-0.9;3;12;191;65535;330;27.31999939;0;P-GPS;CRITICAL;true;false;false
91.2;6.53585585;-75.82912963;71.2;21.7;15.52;;94;0.5;-13.1;-0.8;0;0;-0.8;3;12;191;65535;330;27.39999939;0;P-GPS;CRITICAL;true;false;false
91.3;6.53585586;-75.82912964;71.5;21.8;15.52;;94;0.7;-13.1;-0.7;0;0;-0.7;3;12;191;65535;330;27.47999939;0;P-GPS;CRITICAL;true;false;false
